OriginalName,DatabaseName,Participant,SessionID,Timestamp,VideoTime,Value
The_Hustle_cut3,EB7AE970-6DA6-402B-BA94-4477F843F84D-1,F092B867-4788-024E-2233-26BBD4F6BEA9,16EEACA1-E7DA-0B41-7D21-51AA8D45D773,1586209797238,0,-100
The_Hustle_cut3,EB7AE970-6DA6-402B-BA94-4477F843F84D-1,F092B867-4788-024E-2233-26BBD4F6BEA9,16EEACA1-E7DA-0B41-7D21-51AA8D45D773,1586209797260,0,-100
The_Hustle_cut3,EB7AE970-6DA6-402B-BA94-4477F843F84D-1,F092B867-4788-024E-2233-26BBD4F6BEA9,16EEACA1-E7DA-0B41-7D21-51AA8D45D773,1586209800171,2846,-99
The_Hustle_cut3,EB7AE970-6DA6-402B-BA94-4477F843F84D-1,F092B867-4788-024E-2233-26BBD4F6BEA9,16EEACA1-E7DA-0B41-7D21-51AA8D45D773,1586209800163,2826,-100
The_Hustle_cut3,EB7AE970-6DA6-402B-BA94-4477F843F84D-1,F092B867-4788-024E-2233-26BBD4F6BEA9,16EEACA1-E7DA-0B41-7D21-51AA8D45D773,1586209800195,2883,-98
The_Hustle_cut3,EB7AE970-6DA6-402B-BA94-4477F843F84D-1,F092B867-4788-024E-2233-26BBD4F6BEA9,16EEACA1-E7DA-0B41-7D21-51AA8D45D773,1586209800225,2912,-96
The_Hustle_cut3,EB7AE970-6DA6-402B-BA94-4477F843F84D-1,F092B867-4788-024E-2233-26BBD4F6BEA9,16EEACA1-E7DA-0B41-7D21-51AA8D45D773,1586209800278,2951,-96
The_Hustle_cut3,EB7AE970-6DA6-402B-BA94-4477F843F84D-1,F092B867-4788-024E-2233-26BBD4F6BEA9,16EEACA1-E7DA-0B41-7D21-51AA8D45D773,1586209800284,2962,-95
The_Hustle_cut3,EB7AE970-6DA6-402B-BA94-4477F843F84D-1,F092B867-4788-024E-2233-26BBD4F6BEA9,16EEACA1-E7DA-0B41-7D21-51AA8D45D773,1586209804890,4133,-49
The_Hustle_cut3,EB7AE970-6DA6-402B-BA94-4477F843F84D-1,F092B867-4788-024E-2233-26BBD4F6BEA9,16EEACA1-E7DA-0B41-7D21-51AA8D45D773,1586209804894,4196,-48
The_Hustle_cut3,EB7AE970-6DA6-402B-BA94-4477F843F84D-1,F092B867-4788-024E-2233-26BBD4F6BEA9,16EEACA1-E7DA-0B41-7D21-51AA8D45D773,1586209804924,4210,-45
The_Hustle_cut3,EB7AE970-6DA6-402B-BA94-4477F843F84D-1,F092B867-4788-024E-2233-26BBD4F6BEA9,16EEACA1-E7DA-0B41-7D21-51AA8D45D773,1586209805446,4686,-44
The_Hustle_cut3,EB7AE970-6DA6-402B-BA94-4477F843F84D-1,F092B867-4788-024E-2233-26BBD4F6BEA9,16EEACA1-E7DA-0B41-7D21-51AA8D45D773,1586209805457,4702,-43
The_Hustle_cut3,EB7AE970-6DA6-402B-BA94-4477F843F84D-1,F092B867-4788-024E-2233-26BBD4F6BEA9,16EEACA1-E7DA-0B41-7D21-51AA8D45D773,1586209805475,4733,-42
The_Hustle_cut3,EB7AE970-6DA6-402B-BA94-4477F843F84D-1,F092B867-4788-024E-2233-26BBD4F6BEA9,16EEACA1-E7DA-0B41-7D21-51AA8D45D773,1586209805494,4753,-41
