OriginalName,DatabaseName,Participant,SessionID,Timestamp,VideoTime,Value
Good_Boys_cut2,C9DB3BAA-1148-444A-9F4D-F1D775076251-1,68782029-14F6-9B2A-598B-008ECFF0FC13,B5A6C8C8-A939-FF10-98D3-455B1401FA45,1586209188447,0,-100
Good_Boys_cut2,C9DB3BAA-1148-444A-9F4D-F1D775076251-1,68782029-14F6-9B2A-598B-008ECFF0FC13,B5A6C8C8-A939-FF10-98D3-455B1401FA45,1586209188457,0,-100
Good_Boys_cut2,C9DB3BAA-1148-444A-9F4D-F1D775076251-1,68782029-14F6-9B2A-598B-008ECFF0FC13,B5A6C8C8-A939-FF10-98D3-455B1401FA45,1586209248051,59512,-100
Good_Boys_cut2,C9DB3BAA-1148-444A-9F4D-F1D775076251-1,68782029-14F6-9B2A-598B-008ECFF0FC13,B5A6C8C8-A939-FF10-98D3-455B1401FA45,1586209248058,59531,-99
Good_Boys_cut2,C9DB3BAA-1148-444A-9F4D-F1D775076251-1,68782029-14F6-9B2A-598B-008ECFF0FC13,B5A6C8C8-A939-FF10-98D3-455B1401FA45,1586209248083,59565,-98
Good_Boys_cut2,C9DB3BAA-1148-444A-9F4D-F1D775076251-1,68782029-14F6-9B2A-598B-008ECFF0FC13,B5A6C8C8-A939-FF10-98D3-455B1401FA45,1586209248099,59582,-96
Good_Boys_cut2,C9DB3BAA-1148-444A-9F4D-F1D775076251-1,68782029-14F6-9B2A-598B-008ECFF0FC13,B5A6C8C8-A939-FF10-98D3-455B1401FA45,1586209248117,59599,-95
Good_Boys_cut2,C9DB3BAA-1148-444A-9F4D-F1D775076251-1,68782029-14F6-9B2A-598B-008ECFF0FC13,B5A6C8C8-A939-FF10-98D3-455B1401FA45,1586209248132,59617,-94
Good_Boys_cut2,C9DB3BAA-1148-444A-9F4D-F1D775076251-1,68782029-14F6-9B2A-598B-008ECFF0FC13,B5A6C8C8-A939-FF10-98D3-455B1401FA45,1586209248169,59656,-92
Good_Boys_cut2,C9DB3BAA-1148-444A-9F4D-F1D775076251-1,68782029-14F6-9B2A-598B-008ECFF0FC13,B5A6C8C8-A939-FF10-98D3-455B1401FA45,1586209248149,59635,-93
Good_Boys_cut2,C9DB3BAA-1148-444A-9F4D-F1D775076251-1,68782029-14F6-9B2A-598B-008ECFF0FC13,B5A6C8C8-A939-FF10-98D3-455B1401FA45,1586209248183,59670,-91
Good_Boys_cut2,C9DB3BAA-1148-444A-9F4D-F1D775076251-1,68782029-14F6-9B2A-598B-008ECFF0FC13,B5A6C8C8-A939-FF10-98D3-455B1401FA45,1586209248201,59688,-90
Good_Boys_cut2,C9DB3BAA-1148-444A-9F4D-F1D775076251-1,68782029-14F6-9B2A-598B-008ECFF0FC13,B5A6C8C8-A939-FF10-98D3-455B1401FA45,1586209249252,60718,-90
Good_Boys_cut2,C9DB3BAA-1148-444A-9F4D-F1D775076251-1,68782029-14F6-9B2A-598B-008ECFF0FC13,B5A6C8C8-A939-FF10-98D3-455B1401FA45,1586209249253,60739,-89
