Time,Value
0.0,-99.97766178571429
54.0440473771768,-99.97766178571429
67.04777325836285,-8.318933333250072
70.0,-8.318933333250085
72.9216258444607,42.16110999979081
72.97002530595826,42.16110999979071
79.53190232588963,-99.84851629629385
132.40582168985728,-99.84851629629381
134.7822015764823,-75.59510000001295
138.99999999999184,-75.59510000001292
142.99999999999952,-15.325018666733284
143.6771435420808,-15.325018666733337
148.6276549308889,-93.81807547169045
200.30503594677427,-93.81807547169036
212.4549673835399,53.88595333340026
214.6081852228285,53.88595333340014
217.76699411613944,-3.2225474999995636
220.63883191149952,-3.2225474999997883
226.99999999999,81.2069260712642
226.9999999999992,81.20692607126435
241.59405812274,-91.92500046511121
283.00000091680033,-91.92500046511108
353.0,-92.0367019121868
