Time(sec),Data
0.0,-32.134
1.0,-32.134
2.0,-32.134
3.0,-32.134
4.0,-32.134
5.0,-32.134
6.0,-32.134
7.0,-32.134
8.0,-32.134
9.0,-32.134
10.0,-32.134
11.0,-32.134
12.0,-32.134
13.0,-32.134
14.0,-32.134
15.0,-32.134
16.0,-32.134
17.0,-32.134
18.0,-32.134
19.0,-32.134
20.0,-32.134
21.0,-32.134
22.0,-32.134
23.0,-32.134
24.0,-32.134
25.0,-32.134
26.0,-32.134
27.0,-32.134
28.0,-32.134
29.0,-32.134
30.0,-32.134
31.0,-32.134
32.0,-32.134
33.0,-32.134
34.0,-32.134
35.0,-32.134
36.0,-32.134
37.0,-32.134
38.0,-32.134
39.0,-32.134
40.0,-32.134
41.0,-32.134
42.0,-32.134
43.0,-32.134
44.0,-32.134
45.0,-32.134
46.0,-32.134
47.0,-32.134
48.0,-32.134
49.0,-32.134
50.0,-32.134
51.0,-32.134
52.0,-32.134
53.0,-32.134
54.0,-32.134
55.0,-32.134
56.0,-32.134
57.0,-32.134
58.0,-32.134
59.0,-32.134
60.0,-32.134
61.0,-32.134
62.0,-32.134
63.0,-32.134
64.0,-32.134
65.0,-32.134
66.0,-32.134
67.0,-32.134
68.0,-32.134
69.0,-32.134
70.0,-32.134
71.0,-32.134
72.0,-32.134
73.0,-32.134
74.0,-32.134
75.0,-32.134
76.0,-32.134
77.0,-32.134
78.0,-32.134
79.0,-32.134
80.0,-32.134
81.0,-32.134
82.0,-32.134
83.0,-32.134
84.0,-32.134
85.0,-32.134
86.0,-32.134
87.0,-32.134
88.0,-32.134
89.0,-32.134
90.0,-32.134
91.0,-32.134
92.0,-32.134
93.0,-32.134
94.0,-32.134
95.0,-32.134
96.0,-32.134
97.0,-32.134
98.0,-32.134
99.0,-32.134
100.0,-32.134
101.0,-32.134
102.0,-32.134
103.0,-32.134
104.0,-32.134
105.0,-32.134
106.0,-32.134
107.0,-32.134
108.0,-32.134
109.0,-32.134
110.0,-32.134
111.0,-32.134
112.0,-32.134
113.0,-32.134
114.0,-32.134
115.0,-32.134
116.0,-32.134
117.0,-32.134
118.0,-32.134
119.0,-32.134
120.0,-32.134
121.0,-32.134
122.0,-32.134
123.0,-32.134
124.0,-32.134
125.0,-32.134
126.0,-32.134
127.0,-32.134
128.0,-32.134
129.0,-32.134
130.0,-32.134
131.0,-32.134
132.0,-32.134
133.0,-32.134
134.0,-32.134
135.0,-32.134
136.0,-32.134
137.0,-32.134
138.0,-32.134
139.0,-32.134
140.0,-32.134
141.0,-32.134
142.0,-32.134
143.0,-32.134
144.0,-32.134
145.0,-32.134
146.0,-32.134
147.0,-32.134
148.0,-32.134
149.0,-32.134
150.0,-32.134
