Time(sec),AJE5OG666CBAC
155.0,-74.14173611111111
156.0,-68.0
157.0,-68.0
158.0,-68.0
159.0,-68.0
160.0,-68.0
161.0,-68.0
162.0,-68.0
163.0,-75.0
164.0,-81.5
165.0,-83.75
166.0,-88.75834535104364
167.0,-92.18588235294118
168.0,-92.18588235294118
169.0,-92.18588235294118
170.0,-97.94073119640541
171.0,-98.49384615384615
172.0,-98.4891124260355
173.0,-98.48437869822484
174.0,-98.4796449704142
175.0,-98.47491124260355
176.0,-98.4701775147929
177.0,-98.46544378698225
178.0,-98.46071005917159
179.0,-98.45597633136094
180.0,-98.45209467455621
181.0,-98.44970414201183
182.0,-98.44733727810652
183.0,-98.44497041420118
184.0,-98.44260355029586
185.0,-98.44023668639053
186.0,-98.43786982248521
187.0,-98.43550295857987
188.0,-98.43313609467455
189.0,-98.43076923076923
190.0,-98.4284023668639
191.0,-98.42603550295857
192.0,-98.42366863905326
193.0,-98.42130177514792
194.0,-98.4189349112426
195.0,-98.41656804733728
196.0,-98.41420118343196
197.0,-98.41183431952662
198.0,-98.4094674556213
199.0,-98.40710059171597
200.0,-98.40473372781065
201.0,-98.40236686390531
202.0,-98.4
203.0,-98.39763313609467
204.0,-98.39526627218935
205.0,-98.39289940828402
206.0,-98.3905325443787
207.0,-98.38816568047336
208.0,-98.38579881656804
209.0,-98.38343195266272
210.0,-98.3810650887574
211.0,-98.37869822485206
212.0,-98.37633136094675
213.0,-98.37396449704141
214.0,-98.37159763313609
215.0,-98.36923076923077
216.0,-98.36686390532545
217.0,-98.36449704142012
218.0,-98.36213017751479
219.0,-98.35976331360946
220.0,-98.35739644970414
221.0,-98.35502958579882
222.0,-98.3526627218935
223.0,-98.35029585798816
224.0,-98.34792899408284
225.0,-98.34556213017751
226.0,-98.34319526627219
227.0,-98.34082840236685
228.0,-98.33846153846153
229.0,-98.33609467455622
230.0,-98.33372781065088
231.0,-98.33136094674556
232.0,-98.32899408284024
233.0,-98.32662721893492
234.0,-98.32426035502958
235.0,-98.32189349112426
236.0,-98.31952662721893
237.0,-98.31715976331361
238.0,-98.31479289940827
239.0,-98.31242603550297
240.0,-98.31005917159763
241.0,-98.3076923076923
242.0,-98.30532544378698
243.0,-98.30295857988166
244.0,-97.24223614846692
245.0,-91.02185314685315
246.0,-88.35314685314685
247.0,-85.87062937062937
248.0,-85.87062937062937
249.0,-85.87062937062937
250.0,-85.87062937062937
251.0,-85.87062937062937
252.0,-85.87062937062937
253.0,-84.68618881118881
254.0,-81.5
255.0,-81.5
256.0,-78.72200000000001
257.0,-72.19414583333334
258.0,-68.58125
259.0,-67.70625
260.0,-66.83125
261.0,-63.33223684210526
262.0,-58.50877192982456
263.0,-53.463157894736845
264.0,-47.0
265.0,-47.0
266.0,-47.0
267.0,-47.0
268.0,-47.0
269.0,-41.08115942028986
270.0,-39.469461697722565
271.0,-39.04503105590062
272.0,-38.62060041407867
273.0,-38.19616977225673
274.0,-37.77173913043478
275.0,-37.34730848861283
276.0,-30.727411599651298
277.0,-28.42214912280702
278.0,-28.137061403508774
279.0,-27.851973684210527
280.0,-27.56688596491228
281.0,-27.281798245614034
282.0,-26.99671052631579
283.0,-26.711622807017545
284.0,-26.426535087719298
285.0,-26.14144736842105
286.0,-25.856359649122805
287.0,-23.846491228070175
288.0,-14.0
289.0,-6.835813953488372
290.0,-5.426744186046512
291.0,-5.434496124031008
292.0,-5.442248062015504
293.0,-5.45
294.0,-5.457751937984496
295.0,-5.4655038759689925
296.0,-5.473255813953489
297.0,-5.481007751937985
298.0,-5.48875968992248
299.0,-5.495116279069768
300.0,-6.89891472868217
301.0,-18.975
302.0,-21.0
303.0,-21.0
304.0,-21.0
305.0,-21.0
306.0,-21.0
307.0,-21.0
308.0,-21.0
309.0,-21.0
310.0,-21.0
311.0,-20.999683143219265
312.0,-20.997782002534855
313.0,-20.99566962399662
314.0,-20.993557245458383
315.0,-20.991444866920155
316.0,-20.98933248838192
317.0,-20.987220109843683
318.0,-20.98510773130545
319.0,-20.982995352767215
320.0,-20.980882974228983
321.0,-20.978770595690747
322.0,-20.97665821715251
323.0,-20.97454583861428
324.0,-20.972433460076047
325.0,-20.97032108153781
326.0,-20.96820870299958
327.0,-20.966096324461343
328.0,-20.96398394592311
329.0,-20.961871567384875
330.0,-20.95975918884664
331.0,-20.957646810308407
332.0,-20.955534431770175
333.0,-20.95342205323194
334.0,-20.951309674693707
335.0,-20.94919729615547
336.0,-20.94708491761724
337.0,-20.944972539079004
338.0,-20.942860160540768
339.0,-20.940747782002536
340.0,-20.9386354034643
341.0,-20.936523024926068
342.0,-20.934410646387835
343.0,-20.9322982678496
344.0,-20.930185889311367
345.0,-20.92807351077313
346.0,-20.925961132234896
347.0,-20.923848753696664
348.0,-20.921736375158428
349.0,-20.919180397127167
350.0,-20.915082382762993
351.0,-20.910857625686525
352.0,-20.906632868610057
353.0,-20.90240811153359
354.0,-20.89818335445712
355.0,-20.893958597380653
356.0,-20.88973384030418
357.0,-20.885509083227717
358.0,-20.88128432615125
359.0,-20.87750316856781
360.0,-20.87526404731728
361.0,-20.873151668779048
362.0,-20.871039290240812
363.0,-20.86892691170258
364.0,-20.866814533164344
365.0,-20.86470215462611
366.0,-20.862589776087876
367.0,-20.860477397549644
368.0,-20.85836501901141
369.0,-20.856252640473176
370.0,-20.85414026193494
371.0,-20.85202788339671
372.0,-20.849915504858473
373.0,-20.847803126320237
374.0,-20.845690747782005
375.0,-20.843578369243772
376.0,-20.84241656104774
377.0,-20.84241656104774
378.0,-20.84228981833545
379.0,-20.83924799324039
380.0,-20.603099915504863
381.0,3.895751361273254
382.0,19.15261437908497
383.0,28.239000647878196
384.0,28.794169096209913
385.0,28.937998056365405
386.0,29.081827016520897
387.0,29.225655976676386
388.0,29.369484936831878
389.0,29.51331389698737
390.0,29.657142857142855
391.0,29.800971817298347
392.0,29.94480077745384
393.0,30.08862973760933
394.0,30.23245869776482
395.0,30.37628765792031
396.0,30.520116618075804
397.0,30.66250728862974
398.0,30.714285714285715
399.0,30.714285714285715
400.0,30.714285714285715
401.0,26.837946428571428
402.0,8.591689885173928
403.0,4.32936507936508
404.0,3.9523809523809526
405.0,3.628174603174603
406.0,3.5018849206349207
407.0,3.5
408.0,3.5
409.0,3.5
410.0,3.5
411.0,3.5
412.0,3.5
413.0,3.5
414.0,3.5
415.0,3.5
416.0,7.327906976744186
417.0,9.017441860465116
418.0,9.831395348837209
419.0,10.645348837209303
420.0,14.76124031007752
421.0,21.416666666666664
422.0,21.97222222222222
423.0,22.52777777777778
424.0,23.083333333333332
425.0,33.31785714285714
426.0,35.458333333333336
427.0,35.57738095238095
428.0,35.69642857142857
429.0,35.81547619047619
430.0,35.93452380952381
431.0,36.05357142857143
432.0,36.17261904761905
433.0,36.29166666666667
434.0,36.41071428571429
435.0,36.529761904761905
436.0,36.673809523809524
437.0,36.904761904761905
438.0,37.142857142857146
439.0,37.38095238095239
440.0,37.61904761904762
441.0,37.857142857142854
442.0,38.095238095238095
443.0,38.33333333333333
444.0,38.57142857142857
445.0,38.80952380952381
446.0,34.536391073715016
447.0,31.979737516005123
448.0,31.960439912200474
449.0,31.941142308395833
450.0,31.921844704591184
451.0,31.902547100786535
452.0,31.883249496981893
453.0,31.863951893177244
454.0,31.844654289372603
455.0,31.825356685567954
456.0,31.806059081763305
457.0,31.786761477958663
458.0,31.767463874154014
459.0,31.748166270349365
460.0,31.728868666544724
461.0,31.709571062740075
462.0,31.69027345893543
463.0,31.670975855130784
464.0,31.65167825132614
465.0,31.632380647521494
466.0,31.61308304371685
467.0,31.5937854399122
468.0,31.574487836107558
469.0,31.55519023230291
470.0,31.53589262849826
471.0,31.51659502469362
472.0,31.49729742088897
473.0,31.477999817084328
474.0,31.45870221327968
475.0,31.43940460947503
476.0,31.42010700567039
477.0,31.40080940186574
478.0,31.38151179806109
479.0,31.36221419425645
480.0,31.3429165904518
481.0,31.323618986647155
482.0,31.30432138284251
483.0,31.285023779037864
484.0,31.26572617523322
485.0,31.246428571428574
486.0,31.227130967623925
487.0,31.207833363819283
488.0,31.188535760014634
489.0,31.169238156209985
490.0,31.149940552405344
491.0,31.130642948600695
492.0,31.111345344796053
493.0,31.092047740991404
494.0,31.072750137186755
495.0,31.053452533382114
496.0,31.034154929577465
497.0,31.014857325772816
498.0,30.995559721968174
499.0,30.976262118163525
500.0,30.95696451435888
501.0,30.937666910554235
502.0,30.91836930674959
503.0,30.899071702944944
504.0,30.8797740991403
505.0,30.86047649533565
506.0,30.84117889153101
507.0,30.82188128772636
508.0,30.80258368392171
509.0,30.78328608011707
510.0,30.76398847631242
511.0,30.74469087250777
512.0,30.72539326870313
513.0,30.70609566489848
514.0,30.68679806109384
515.0,30.66750045728919
516.0,30.64820285348454
517.0,30.6289052496799
518.0,30.60960764587525
519.0,30.590310042070605
520.0,30.57101243826596
521.0,30.551714834461315
522.0,30.53241723065667
523.0,30.513119626852024
524.0,31.838676953495867
525.0,45.22525510204082
526.0,45.375
527.0,45.375
528.0,45.41284648187633
529.0,45.73454157782516
530.0,46.11300639658849
531.0,46.20891222459132
532.0,37.647377622377626
533.0,36.33851981351982
534.0,32.84906648906649
535.0,15.347764550264552
536.0,2.248553240740741
537.0,1.7913773148148149
538.0,1.3342013888888888
539.0,0.877025462962963
540.0,-0.7031061035525322
541.0,-11.659686147186147
542.0,-17.0
543.0,-17.0
544.0,-17.0
545.0,-17.0
546.0,-17.0
547.0,-17.0
548.0,-17.0
549.0,-17.0
550.0,-17.0
551.0,-17.0
552.0,-17.0
553.0,-17.0
554.0,-17.0
555.0,-17.0
556.0,-8.003125
557.0,1.0
558.0,1.0
559.0,1.0
560.0,1.0
561.0,1.0
562.0,1.0
563.0,1.0
564.0,1.0
565.0,-1.3726757369614515
566.0,-9.118055555555555
567.0,-16.65
568.0,-17.0
569.0,-17.0
570.0,-17.0
571.0,-17.0
572.0,-17.0
573.0,-17.0
574.0,-17.0
575.0,-17.0
576.0,-17.0
577.0,-17.0
578.0,-17.0
579.0,-17.0
580.0,-17.0
581.0,-17.0
582.0,-17.0
583.0,-17.0
584.0,-17.0
