Time,Value
0.0,-100.0
29.97131035807761,-100.0
34.99999999962227,-87.04738714584805
37.24599210498342,-87.04738714584805
43.6388978835821,-99.99243457335953
335.86741229273287,-99.99243457335953
337.9548319649484,-76.50112500034675
338.54941538940136,-76.50112500034665
341.81899908591214,-99.68253226115758
424.5079476767785,-99.68253226115777
425.91959552603294,-48.809680000080334
426.7970376508883,-48.80968000008
429.89465092645867,-87.37428999993972
429.9226135030063,-87.37428999993969
432.7474173373347,-99.94930541432586
455.5899166770029,-99.94930541432585
457.829595551836,-89.0538500008538
457.9292984850172,-89.05385000085373
460.95934237900485,-99.78288999765527
464.7792415737829,-99.78288999765529
466.94570410074186,-88.480390001881
469.989355827997,-88.48039000188089
471.989355828759,-47.97340000481563
471.99999759396604,-47.97340000481626
472.9847694968979,-37.16713000006894
474.99999999978365,-37.16713000006884
476.9999999999885,-58.55833399895255
476.99999999999727,-58.55833399895256
477.9999988187687,-81.32446310885643
477.99999881937407,-81.32446310885607
481.6466472656632,-99.99999999957481
521.9999966327507,-99.9999999995746
522.9999988063072,-80.92702276796263
522.9999988063349,-80.92702276796317
524.8863472394912,-99.99999999943338
702.0,-99.99999999943347
