OriginalName,DatabaseName,Participant,ExternalPID,SessionID,Timestamp,VideoTime,Value
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,90A05337-9979-25F6-8A89-0DE1F4EF3D63,,30976BB6-F2BD-76F6-876F-25184BCFD5DA,1592456029793,0,-100
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,90A05337-9979-25F6-8A89-0DE1F4EF3D63,,30976BB6-F2BD-76F6-876F-25184BCFD5DA,1592456029809,0,-100
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,90A05337-9979-25F6-8A89-0DE1F4EF3D63,,F5576750-49CE-01C7-1CDE-083CF6675D74,1592456095205,0,-100
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,90A05337-9979-25F6-8A89-0DE1F4EF3D63,,F5576750-49CE-01C7-1CDE-083CF6675D74,1592456095225,0,-100
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,3BE3B072-57F8-CB73-3BA9-E569260B8D6C,A3AJM8TBH0D9C,0B829931-5BEA-529A-5EB4-3FC9C622E4FE,1592457061447,0,-100
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,3BE3B072-57F8-CB73-3BA9-E569260B8D6C,A3AJM8TBH0D9C,0B829931-5BEA-529A-5EB4-3FC9C622E4FE,1592457061498,0,-100
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,90A05337-9979-25F6-8A89-0DE1F4EF3D63,,F5576750-49CE-01C7-1CDE-083CF6675D74,1592457317230,709042,-93
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,3BE3B072-57F8-CB73-3BA9-E569260B8D6C,A3AJM8TBH0D9C,A24667B5-9354-46A6-F1FF-8676A1DC6E77,1592457933570,0,-100
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,3BE3B072-57F8-CB73-3BA9-E569260B8D6C,A3AJM8TBH0D9C,A24667B5-9354-46A6-F1FF-8676A1DC6E77,1592457933610,0,-100
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,3B77EEAE-E3E9-BAC6-AAD8-1FC93FD0E4CA,A2BAQ26SMQQEU,85D7C4D3-A404-9BAB-4577-345FC5CD33DF,1592458907277,0,-100
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,3B77EEAE-E3E9-BAC6-AAD8-1FC93FD0E4CA,A2BAQ26SMQQEU,85D7C4D3-A404-9BAB-4577-345FC5CD33DF,1592458907251,0,-100
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458926212,0,-100
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458926230,0,-100
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932472,5418,-100
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932474,5435,-99
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932510,5470,-97
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932538,5486,-97
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932541,5501,-95
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932571,5521,-95
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932572,5533,-93
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932587,5537,-93
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932588,5550,-92
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932631,5553,-92
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932638,5594,-91
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932688,5618,-91
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932689,5650,-88
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932707,5667,-87
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932704,5654,-88
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932721,5674,-87
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932722,5683,-86
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932737,5687,-86
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932738,5700,-85
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932754,5703,-85
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932755,5717,-84
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932771,5721,-84
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932772,5733,-83
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932787,5737,-83
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932789,5750,-82
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932805,5755,-82
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932806,5768,-81
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932837,5771,-81
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932839,5800,-78
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932855,5805,-78
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932856,5817,-77
The_Peanut_Butter_Falcon_cut3,B57B0241-24F0-422D-BC17-A4BAA27A23C7-1,F129D8E0-103F-A34A-743F-7C11B0F57A9E,A2KHL16YV7AIW,2C4E3503-07B3-E143-D1DC-4A8D05836FF0,1592458932870,5821,-77
