OriginalName,DatabaseName,Participant,ExternalPID,SessionID,Timestamp,VideoTime,Value
The_Peanut_Butter_Falcon_cut4,E40169D2-A144-44CE-B7A7-E78CAF09962B-1,C51239FF-5F94-B860-4D5E-92D28DA6020F,A1CAM1A9B1QR2,9B9D6325-DE1E-096C-BFE8-533ECBD62930,1592457619263,0,-100
The_Peanut_Butter_Falcon_cut4,E40169D2-A144-44CE-B7A7-E78CAF09962B-1,C51239FF-5F94-B860-4D5E-92D28DA6020F,A1CAM1A9B1QR2,9B9D6325-DE1E-096C-BFE8-533ECBD62930,1592457619275,0,-100
The_Peanut_Butter_Falcon_cut4,E40169D2-A144-44CE-B7A7-E78CAF09962B-1,C51239FF-5F94-B860-4D5E-92D28DA6020F,A1CAM1A9B1QR2,9B9D6325-DE1E-096C-BFE8-533ECBD62930,1592457646005,12713,-100
The_Peanut_Butter_Falcon_cut4,E40169D2-A144-44CE-B7A7-E78CAF09962B-1,C51239FF-5F94-B860-4D5E-92D28DA6020F,A1CAM1A9B1QR2,9B9D6325-DE1E-096C-BFE8-533ECBD62930,1592457646007,12731,-99
The_Peanut_Butter_Falcon_cut4,E40169D2-A144-44CE-B7A7-E78CAF09962B-1,C51239FF-5F94-B860-4D5E-92D28DA6020F,A1CAM1A9B1QR2,9B9D6325-DE1E-096C-BFE8-533ECBD62930,1592457646037,12763,-97
The_Peanut_Butter_Falcon_cut4,E40169D2-A144-44CE-B7A7-E78CAF09962B-1,C51239FF-5F94-B860-4D5E-92D28DA6020F,A1CAM1A9B1QR2,9B9D6325-DE1E-096C-BFE8-533ECBD62930,1592457646070,12796,-95
The_Peanut_Butter_Falcon_cut4,E40169D2-A144-44CE-B7A7-E78CAF09962B-1,C51239FF-5F94-B860-4D5E-92D28DA6020F,A1CAM1A9B1QR2,9B9D6325-DE1E-096C-BFE8-533ECBD62930,1592457646053,12779,-96
The_Peanut_Butter_Falcon_cut4,E40169D2-A144-44CE-B7A7-E78CAF09962B-1,C51239FF-5F94-B860-4D5E-92D28DA6020F,A1CAM1A9B1QR2,9B9D6325-DE1E-096C-BFE8-533ECBD62930,1592457646087,12813,-94
The_Peanut_Butter_Falcon_cut4,E40169D2-A144-44CE-B7A7-E78CAF09962B-1,C51239FF-5F94-B860-4D5E-92D28DA6020F,A1CAM1A9B1QR2,9B9D6325-DE1E-096C-BFE8-533ECBD62930,1592457646103,12829,-93
The_Peanut_Butter_Falcon_cut4,E40169D2-A144-44CE-B7A7-E78CAF09962B-1,C51239FF-5F94-B860-4D5E-92D28DA6020F,A1CAM1A9B1QR2,9B9D6325-DE1E-096C-BFE8-533ECBD62930,1592457646137,12863,-90
