Time,Value
0.0,-93.11031714285713
5.873498181637302,-93.11031714285713
7.999999999999956,-31.402775000081988
10.999999999999357,-31.402775000081977
11.999999440961135,-74.6363358306184
14.999990297518135,-74.63633583061844
15.0,-74.63631564547553
15.00001,
33.76926051418657,
35.99999,
36.0,-35.58855333337453
46.462917833216025,-35.58855333337453
50.99999999999977,6.989539999998499
70.31739497936015,6.9895399999985255
71.99999999999963,32.39027999999939
80.4996615513667,32.39027999999941
82.89910222221052,56.234721666561654
87.94833679043175,56.23472166656178
88.99999881864821,80.1248231638358
88.99999970710886,80.12482316383586
89.99999983571381,29.6027883000379
89.99999983571405,29.6027883000375
94.6359482891112,-23.162181818181352
104.43072769019622,-23.162181818181327
108.66726703245074,66.94942517238496
136.85685521470688,66.94942517238496
139.9999999999962,6.622799000111173
143.74655396326443,6.622799000111164
145.0,3.966313179124156
145.00001,
170.99999,
170.99999998854392,-51.13668231568733
170.99999998858073,-51.13668231568735
171.0,-51.13668222481296
173.53522889223058,-30.961373548387886
234.68025750494286,-30.961373548387986
238.82972566766549,13.005249999987429
317.9393459913276,13.005249999987367
319.9999999999148,34.82573166595148
562.0,34.825731665951274
