Time,Value
0.0,-99.97604
1.9999999997291853,-99.97604
4.999999999748174,-42.32100286346875
5.0,-42.32100286346875
5.00001,
6.99999,
7.0,-42.32100286346875
10.593573432259056,-42.32100286346875
12.775539087715325,-31.956666000008177
16.775307603344444,-31.956666000008173
19.0,-19.327913094010462
19.00001,
25.99999,
26.0,20.40848843047902
26.782420646906747,24.84999999998435
29.95117551816984,24.84999999998434
30.99999999999851,52.114999999983645
31.99999999998803,52.114999999983596
32.0,52.11499999997012
32.00001,
44.99999,
45.0,37.474408744824125
52.524785834311885,29.000000000003126
62.84930097515152,29.000000000003126
65.93695139972047,96.81458499985253
66.99999999998786,96.8145849998526
68.99999999999646,63.46967500043297
70.99999999999044,63.469675000433
71.0,63.46967500044497
71.00001,
86.99998095967001,
86.99998095987308,
86.99999,
87.0,83.49988538025379
87.0,83.49988538025379
87.00001,
105.99999,
106.0,-7.09204335468867
109.53614741213205,-23.952380952379087
129.57738995462165,-23.95238095237911
135.99995542063408,-37.98153476574429
147.21754018497984,-37.98153476574429
160.92862949370306,7.406379999926685
168.0,7.406379999926669
168.94075130377703,-0.7707149999998819
174.0,-0.7707149999998997
174.00001,
195.99999,
196.0,-0.770714999999977
200.7093292579802,-0.7707149999999935
205.94581256086212,-10.916417856836008
232.242310564801,-10.916417856836029
243.58732100411598,3.968359999999734
250.99999999867904,3.9683599999997536
258.41858774730497,-59.86850173913717
262.0,-59.86850173913715
262.00001,
264.99999,
265.0,-59.86850173913713
282.7668375349013,-59.86850173913701
292.56881180858454,13.099969999994302
311.6708019511186,13.099969999994347
314.8250222944912,25.971507352915527
347.9999999999704,25.971507352915502
349.99999999999915,6.302322529196773
350.37214560776454,6.302322529196108
355.0,-1.0191344420757416
355.00001,
373.99999,
374.0,-31.077919931860745
374.51976765251777,-31.900213846153413
399.42498294560784,-31.900213846153434
403.82463602319336,23.164224999997717
404.00000000036636,23.164224999997913
408.0,27.221647975565652
408.00001,
453.99999,
454.0,73.88201219886821
463.9747922274418,83.99999998982912
467.9999999998385,83.99999998982909
470.956441525728,39.160230000446965
471.0000000000185,39.16023000044725
476.0,35.960525273220796
476.00001,
508.7596300184173,
509.99999,
510.0,14.99629666671945
514.6313163021058,14.996296666719461
518.0,58.297714000062115
540.0,58.297714000061674
