Time,Value
0.0,-102.32606437229437
19.999999998034774,-86.60707086734544
21.7421739634966,-86.60707086734544
22.99310297306089,-99.92656266433944
51.726854502804244,-99.92656266433949
52.729902047791974,-92.1059213215953
104.0000000020792,-92.10592132159529
111.37626255176922,-68.90837586168828
139.51983457271362,-68.9083758616883
140.99999659665218,-61.00001818367787
189.42517573534957,-61.00001818367785
201.9999999969314,-82.92171208254484
218.19672131532832,-82.92171208254486
251.27783139620826,-95.98521288190436
434.3676243565874,-95.98521288190436
435.99944117023904,-89.00239132762432
549.9590831236584,-89.00239132762428
550.9999999994649,-95.93749999662214
639.8342279787962,-95.9374999966218
649.9999999999978,-75.55522046303963
650.0,-75.55522046303963
706.0,-99.87241645837248
