Time,Value
0.0,-93.53385222222221
7.591978775418457,-93.53385222222221
18.396762321702187,98.72023607144207
45.06235190915002,98.72023607144209
50.9999999999935,37.81101238090719
50.99999999999712,37.81101238090724
54.99999999994415,97.15691187218852
203.30005854346373,97.15691187218849
228.8621605941668,70.02525696981448
359.6757489264344,70.02525696981448
361.7090391159471,97.30523029069992
463.29611154211085,97.30523029069964
479.66710048667693,-35.05476142843827
485.5534906716786,-35.054761428438105
488.99999999967554,-74.37836099626111
505.4736095512423,-74.37836099626077
506.80612144573166,-96.74559918030356
567.0,-96.74559918030334
