Time(sec),Data
0.0,-6.230000000000004
1.0,-6.230000000000004
2.0,-6.230000000000004
3.0,-6.230000000000004
4.0,-6.230000000000004
5.0,-6.230000000000004
6.0,-6.230000000000004
7.0,-6.230000000000004
8.0,-6.230000000000004
9.0,-6.230000000000004
10.0,-6.230000000000004
11.0,-6.230000000000004
12.0,-6.230000000000004
13.0,-6.230000000000004
14.0,-6.230000000000004
15.0,-6.230000000000004
16.0,-6.230000000000004
17.0,-6.230000000000004
18.0,-6.230000000000004
19.0,-6.230000000000004
20.0,-6.230000000000004
21.0,-6.230000000000004
22.0,-6.230000000000004
23.0,-6.230000000000004
24.0,-6.230000000000004
25.0,-6.230000000000004
26.0,-6.230000000000004
27.0,-6.230000000000004
28.0,-6.230000000000004
29.0,-6.230000000000004
30.0,-6.230000000000004
31.0,-6.230000000000004
32.0,-6.230000000000004
33.0,-6.230000000000004
34.0,-6.230000000000004
35.0,-6.230000000000004
36.0,-6.230000000000004
37.0,-6.230000000000004
38.0,-6.230000000000004
39.0,-6.230000000000004
40.0,-6.230000000000004
41.0,-7.3342000000000045
42.0,-8.438400000000005
43.0,-9.542600000000004
44.0,-10.646800000000004
45.0,-11.751000000000005
46.0,-12.855200000000004
47.0,-13.959400000000004
48.0,-15.063600000000005
49.0,-16.167800000000007
50.0,-17.272000000000006
51.0,-12.313000000000002
52.0,-7.353999999999999
53.0,-7.353999999999999
54.0,-7.353999999999999
55.0,-7.353999999999999
56.0,1.920666666666671
57.0,11.195333333333341
58.0,20.470000000000013
59.0,20.470000000000013
60.0,20.470000000000013
61.0,20.470000000000013
62.0,20.470000000000013
63.0,33.05300000000002
64.0,45.636000000000024
65.0,45.636000000000024
66.0,45.636000000000024
67.0,44.10933333333335
68.0,42.58266666666668
69.0,41.05600000000001
70.0,41.05600000000001
71.0,41.05600000000001
72.0,41.05600000000001
73.0,41.05600000000001
74.0,41.05600000000001
75.0,41.05600000000001
76.0,41.05600000000001
77.0,41.05600000000001
78.0,41.05600000000001
79.0,30.716
80.0,20.37599999999999
81.0,20.37599999999999
82.0,20.37599999999999
83.0,20.37599999999999
84.0,20.37599999999999
85.0,17.54799999999999
86.0,14.71999999999999
87.0,11.891999999999989
88.0,9.06399999999999
89.0,6.23599999999999
90.0,6.23599999999999
91.0,6.23599999999999
92.0,6.23599999999999
93.0,6.23599999999999
94.0,44.628
95.0,83.02000000000001
96.0,83.02000000000001
97.0,83.02000000000001
98.0,67.24866666666667
99.0,51.477333333333334
100.0,35.70599999999999
101.0,35.70599999999999
102.0,35.70599999999999
103.0,35.70599999999999
104.0,35.70599999999999
105.0,35.70599999999999
106.0,35.70599999999999
107.0,35.70599999999999
108.0,35.70599999999999
109.0,35.70599999999999
110.0,35.70599999999999
111.0,29.49533333333332
112.0,23.284666666666652
113.0,17.073999999999984
114.0,17.073999999999984
115.0,17.073999999999984
116.0,17.073999999999984
117.0,17.073999999999984
118.0,17.073999999999984
119.0,17.073999999999984
120.0,17.073999999999984
121.0,23.906499999999987
122.0,30.73899999999999
123.0,37.57149999999999
124.0,44.403999999999996
125.0,44.403999999999996
126.0,44.403999999999996
127.0,44.403999999999996
128.0,44.403999999999996
129.0,44.403999999999996
130.0,44.403999999999996
131.0,44.403999999999996
132.0,11.350999999999999
133.0,-21.701999999999998
134.0,-21.701999999999998
135.0,-21.701999999999998
136.0,-21.701999999999998
137.0,-21.701999999999998
138.0,-21.701999999999998
139.0,-21.701999999999998
140.0,-21.701999999999998
141.0,-21.701999999999998
142.0,-0.7560000000000002
143.0,20.189999999999998
144.0,20.189999999999998
145.0,20.189999999999998
146.0,20.189999999999998
147.0,20.189999999999998
148.0,20.189999999999998
149.0,20.189999999999998
150.0,18.249
151.0,16.308
152.0,14.367
153.0,12.426000000000002
154.0,12.426000000000002
155.0,12.426000000000002
156.0,12.426000000000002
157.0,12.426000000000002
158.0,12.426000000000002
159.0,12.426000000000002
160.0,15.541000000000004
161.0,18.656000000000006
162.0,18.656000000000006
163.0,18.656000000000006
164.0,18.656000000000006
165.0,18.656000000000006
166.0,18.656000000000006
167.0,18.656000000000006
168.0,18.656000000000006
169.0,18.656000000000006
170.0,18.656000000000006
171.0,15.052
172.0,11.447999999999993
173.0,11.447999999999993
174.0,11.447999999999993
175.0,11.447999999999993
176.0,11.447999999999993
177.0,11.447999999999993
178.0,11.447999999999993
179.0,11.447999999999993
180.0,11.447999999999993
181.0,11.447999999999993
182.0,11.447999999999993
183.0,11.447999999999993
184.0,11.447999999999993
185.0,11.447999999999993
186.0,11.447999999999993
