Time,Value
0.0,-99.97798377118643
234.7796729457643,-99.97798377118643
235.95257629686702,-87.43332500028555
236.9579404882109,-87.43332500028559
237.9936564295508,-99.92349996589745
241.98125247965507,-99.9234999658974
242.99999667046782,-87.09921191313879
242.9999966705584,-87.09921191313856
244.7316118451044,-98.58638999866275
246.999999999998,-98.58638999866281
247.99996084470482,-99.9999446497747
282.9896222579797,-99.99994464977469
284.98961971148015,-56.541670005552085
284.9999975976369,-56.54167000555075
285.99999675808516,-71.04549297974519
285.99999900930777,-71.04549297974485
286.9999999999948,-98.908819999986
287.5,-98.90881999998574
287.99998745742266,-99.99997262758095
716.0,-99.99997262758104
