OriginalName,DatabaseName,Participant,ExternalPID,SessionID,Timestamp,VideoTime,Value
The_Hustle_cut3,E41BB6B5-C46E-4B26-BE18-BE603188AA46-1,2B5FA82C-64CA-F59D-422D-9EEABFE4EDEC,AZSSG2REHDX18,B4B57FFD-CB88-CA12-5159-1A5494FE78EC,1592343409265,0,-100.0
The_Hustle_cut3,E41BB6B5-C46E-4B26-BE18-BE603188AA46-1,2B5FA82C-64CA-F59D-422D-9EEABFE4EDEC,AZSSG2REHDX18,B4B57FFD-CB88-CA12-5159-1A5494FE78EC,1592343409271,0,-100.0
The_Hustle_cut3,E41BB6B5-C46E-4B26-BE18-BE603188AA46-1,2B5FA82C-64CA-F59D-422D-9EEABFE4EDEC,AZSSG2REHDX18,B4B57FFD-CB88-CA12-5159-1A5494FE78EC,1592343497311,87970,-100.0
The_Hustle_cut3,E41BB6B5-C46E-4B26-BE18-BE603188AA46-1,2B5FA82C-64CA-F59D-422D-9EEABFE4EDEC,AZSSG2REHDX18,B4B57FFD-CB88-CA12-5159-1A5494FE78EC,1592343497315,87985,-99.0
The_Hustle_cut3,E41BB6B5-C46E-4B26-BE18-BE603188AA46-1,2B5FA82C-64CA-F59D-422D-9EEABFE4EDEC,AZSSG2REHDX18,B4B57FFD-CB88-CA12-5159-1A5494FE78EC,1592343497327,88001,-98.0
The_Hustle_cut3,E41BB6B5-C46E-4B26-BE18-BE603188AA46-1,2B5FA82C-64CA-F59D-422D-9EEABFE4EDEC,AZSSG2REHDX18,B4B57FFD-CB88-CA12-5159-1A5494FE78EC,1592343497343,88016,-97.0
The_Hustle_cut3,E41BB6B5-C46E-4B26-BE18-BE603188AA46-1,2B5FA82C-64CA-F59D-422D-9EEABFE4EDEC,AZSSG2REHDX18,B4B57FFD-CB88-CA12-5159-1A5494FE78EC,1592343497361,88031,-96.0
The_Hustle_cut3,E41BB6B5-C46E-4B26-BE18-BE603188AA46-1,2B5FA82C-64CA-F59D-422D-9EEABFE4EDEC,AZSSG2REHDX18,B4B57FFD-CB88-CA12-5159-1A5494FE78EC,1592343497377,88056,-95.0
The_Hustle_cut3,E41BB6B5-C46E-4B26-BE18-BE603188AA46-1,2B5FA82C-64CA-F59D-422D-9EEABFE4EDEC,AZSSG2REHDX18,B4B57FFD-CB88-CA12-5159-1A5494FE78EC,1592343497394,88074,-93.0
The_Hustle_cut3,E41BB6B5-C46E-4B26-BE18-BE603188AA46-1,2B5FA82C-64CA-F59D-422D-9EEABFE4EDEC,AZSSG2REHDX18,B4B57FFD-CB88-CA12-5159-1A5494FE78EC,1592343497411,88088,-92.0
