OriginalName,DatabaseName,Participant,ExternalPID,SessionID,Timestamp,VideoTime,Value
Rambo__Last_Blood_cut9,2FDD3103-0B0E-4903-90FA-98CBB0F9DF8C-1,40374808-553C-3C87-099B-BCE14DEA2FA7,ACBG07QLGIDP0,D693AFF8-08C5-6574-35A8-408CB17C0B3E,1592343644508,0,-100.0
Rambo__Last_Blood_cut9,2FDD3103-0B0E-4903-90FA-98CBB0F9DF8C-1,40374808-553C-3C87-099B-BCE14DEA2FA7,ACBG07QLGIDP0,D693AFF8-08C5-6574-35A8-408CB17C0B3E,1592343644532,0,-100.0
Rambo__Last_Blood_cut9,2FDD3103-0B0E-4903-90FA-98CBB0F9DF8C-1,40374808-553C-3C87-099B-BCE14DEA2FA7,ACBG07QLGIDP0,D693AFF8-08C5-6574-35A8-408CB17C0B3E,1592343680230,35169,-100.0
Rambo__Last_Blood_cut9,2FDD3103-0B0E-4903-90FA-98CBB0F9DF8C-1,40374808-553C-3C87-099B-BCE14DEA2FA7,ACBG07QLGIDP0,D693AFF8-08C5-6574-35A8-408CB17C0B3E,1592343680234,35196,-99.0
Rambo__Last_Blood_cut9,2FDD3103-0B0E-4903-90FA-98CBB0F9DF8C-1,40374808-553C-3C87-099B-BCE14DEA2FA7,ACBG07QLGIDP0,D693AFF8-08C5-6574-35A8-408CB17C0B3E,1592343680273,35226,-99.0
Rambo__Last_Blood_cut9,2FDD3103-0B0E-4903-90FA-98CBB0F9DF8C-1,40374808-553C-3C87-099B-BCE14DEA2FA7,ACBG07QLGIDP0,D693AFF8-08C5-6574-35A8-408CB17C0B3E,1592343680279,35239,-98.0
Rambo__Last_Blood_cut9,2FDD3103-0B0E-4903-90FA-98CBB0F9DF8C-1,40374808-553C-3C87-099B-BCE14DEA2FA7,ACBG07QLGIDP0,D693AFF8-08C5-6574-35A8-408CB17C0B3E,1592343680563,35364,-98.0
Rambo__Last_Blood_cut9,2FDD3103-0B0E-4903-90FA-98CBB0F9DF8C-1,40374808-553C-3C87-099B-BCE14DEA2FA7,ACBG07QLGIDP0,D693AFF8-08C5-6574-35A8-408CB17C0B3E,1592343680569,35519,-97.0
Rambo__Last_Blood_cut9,2FDD3103-0B0E-4903-90FA-98CBB0F9DF8C-1,40374808-553C-3C87-099B-BCE14DEA2FA7,ACBG07QLGIDP0,D693AFF8-08C5-6574-35A8-408CB17C0B3E,1592343680631,35595,-96.0
Rambo__Last_Blood_cut9,2FDD3103-0B0E-4903-90FA-98CBB0F9DF8C-1,40374808-553C-3C87-099B-BCE14DEA2FA7,ACBG07QLGIDP0,D693AFF8-08C5-6574-35A8-408CB17C0B3E,1592343680670,35628,-96.0
