Time,Value
0.0,-100.0
75.0,-100.0
104.99999653078743,-100.0
105.99999668362659,-87.14275263940226
105.99999904997884,-87.14275263940227
106.99999765915769,-70.00004012834074
130.97801613639163,-70.00004012834084
132.97802762200342,-63.0000000008701
176.93949523776186,-63.000000000870095
178.94711409509893,-70.02666599917097
182.99410713705623,-70.02666599917103
183.9999968356114,-88.23381272287406
183.99999683580148,-88.23381272287436
186.96856237869557,-99.99999999987733
705.5,-99.99999999987728
706.0,-99.99999999987728
