Time,Value
0.0,-100.0
75.0,-100.0
107.85968721488356,-100.0
110.99642341656373,-63.63479150134481
129.46243247168442,-63.634791501344715
137.99999999999372,-44.59323266692081
137.999999999997,-44.5932326669208
138.99961275414407,-14.047543273886731
192.451236808063,-14.047543273886834
199.52007715328557,-99.99999999995225
298.977582806958,-99.99999999995204
300.97758280675856,-81.00000000254067
338.86996661718445,-81.00000000254062
372.2140165812866,-99.99771868033119
598.9813086487533,-99.99771868033118
599.8522481524691,-75.97388888891146
607.9999999998217,-75.97388888891193
610.8448712882882,-99.9060285713449
637.5649914539658,-99.90602857134458
640.6619283353045,-75.94838500001333
665.828362029099,-75.94838500001292
666.9999959109862,-67.00003123044735
706.0,-67.00003123044691
