Time,Value
0.0,-99.71796875
14.554100790562547,-99.71796875
15.327488079900904,-92.3804568420777
33.85030043307064,-92.3804568420777
36.99999999999428,-63.67765100007864
36.99999999999815,-63.67765100007863
38.99999999994412,-89.50613379926699
41.658746288445506,-89.50613379926706
44.9657636868338,-97.06717932606676
58.52792955423895,-97.06717932606676
59.99998568512316,-99.99997148158772
93.81422617193864,-99.99997148158772
95.81421666610365,-94.00000000156632
131.81296333302785,-94.00000000156628
133.7937325636689,-99.94230769116922
171.71712158824934,-99.94230769116925
172.9999932554581,-90.0000522701748
173.2287020613545,-90.00005227017479
180.76055539346362,-99.98062499963638
227.70337947980892,-99.98062499963638
228.99998729547286,-96.00003900183378
240.81263725980838,-96.00003900183373
242.80400344285243,-99.96919024904615
281.7515419094236,-99.96919024904614
282.99999362070486,-94.00003049939414
307.19170532994116,-94.00003049939384
318.69616518806214,-84.00000000150283
335.9999999999692,-84.00000000150281
337.99999999999994,-23.437595999608675
338.0,-23.43759599960957
338.99999999969367,-51.940619991424676
340.99999999980946,-51.94061999142526
342.9999999999973,-84.91490400115434
343.51367170384503,-84.9149040011542
345.6756935449858,-99.50855142855288
365.986889539652,-99.50855142855274
366.9999967076341,-85.96836400229313
366.9999990418949,-85.96836400229357
367.9999999999975,-46.54204999916511
368.0000000000664,-46.5420499991656
372.999999999998,-34.19049727299512
372.9999999999993,-34.190497272995245
373.999999999993,-10.249999999752617
374.59713779600156,-10.249999999751992
403.94886576067705,-50.99999999809996
418.4515503752714,-50.999999998099966
427.9999999999649,-40.21345036377676
427.9999999999679,-40.21345036377675
429.9216321865687,19.85049999999137
433.92988320381585,19.85049999999105
434.99999999999926,-14.097499999925274
435.5,-14.097499999924985
435.99999999999915,-20.999999999988177
440.6787589074743,-20.999999999988585
443.88309135468285,-47.999999999125976
444.87612550215744,-47.999999999126
451.48944844676674,-65.94400000000131
460.97405390716796,-65.94400000000131
461.99999880766234,-46.015133160031844
461.99999979660316,-46.015133160031155
462.9125381565028,-54.214167142754384
468.7499456592831,-54.214167142754796
469.99999954778434,-30.64328852680592
469.99999987757735,-30.643288526805925
470.99999999999983,10.330209997417114
472.720210077673,10.330209997416961
473.9999992583769,21.999993237522176
475.9833486017391,21.99999323752237
479.7550643060063,-20.80441999998584
482.8232806970952,-20.804419999986067
491.76726167747836,-87.99999999863302
494.8414999997209,-87.99999999863306
496.98373892943056,-99.78231411178284
529.9761758347196,-99.78231411178277
531.9680984723052,-46.0997600000901
531.9999988870651,-46.09976000009252
532.9999988320168,-74.79996647910411
532.9999988320391,-74.79996647910434
534.8818366625662,-94.09196428567611
540.413336068135,-94.09196428567637
542.9584477845564,-99.63553574889649
661.9766251553323,-99.63553574889644
663.9183064651901,-83.61666500320644
664.6055901516622,-83.61666500320682
667.8385933026385,-99.98678571096708
702.0,-99.98678571096724
