Time,Value
0.0,-99.92474984476064
0.0,
1e-05,
17.99999,
18.0,-89.10891694695982
20.884274870299304,-87.37581500093296
21.912754377536825,-87.37581500093296
22.0,-87.16621997287272
22.00001,
95.99998804893178,
95.99999,
95.99999999953104,90.6080812892834
96.0,90.60808128861926
96.0,90.60808128861926
96.00001,
162.99999,
163.0,-4.278051899145041
165.0,-7.110473785346954
165.00001,
170.99999,
170.99999999999628,-15.607739443947453
170.9999999999984,-15.60773944394744
171.0,-15.607739443963142
172.06436730999542,-26.10864292553447
548.0,-26.108642925534788
