OriginalName,DatabaseName,Participant,ExternalPID,SessionID,Timestamp,VideoTime,Value
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339124987,0,-100
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339125002,0,-100
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339126522,1440,-100
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339126523,1458,-99
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339126554,1491,-98
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339126571,1508,-97
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339126758,1693,-94
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339126787,1724,-92
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339126804,1741,-91
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339126955,1874,-91
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127038,1974,-87
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127055,1992,-86
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127072,2008,-84
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127088,2025,-83
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127154,2091,-79
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127172,2108,-78
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127191,2128,-76
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127209,2145,-75
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127254,2179,-75
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339126604,1541,-95
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127292,2226,-73
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339126756,1675,-95
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127335,2259,-73
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127341,2271,-72
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127415,2337,-70
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127372,2289,-72
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127417,2351,-69
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127446,2368,-69
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127449,2383,-68
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127496,2402,-68
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127497,2433,-67
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127532,2458,-67
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127538,2467,-66
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127594,2529,-65
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127616,2553,-64
Rambo__Last_Blood_cut8,415BDBEC-43CF-4B14-80EA-58113E8E6D1B-1,8A2FAD8D-755D-B8B0-874B-BB703E450EEC,AMGFGB2HJHDY1,88A09614-7E80-7FE9-407A-DFE48ADFA885,1592339127646,2569,-64
