Time(sec),Data
0.0,-18.620000000000005
1.0,-18.620000000000005
2.0,-18.620000000000005
3.0,-18.620000000000005
4.0,-18.620000000000005
5.0,-18.620000000000005
6.0,-18.620000000000005
7.0,-18.620000000000005
8.0,-18.620000000000005
9.0,-18.620000000000005
10.0,-18.620000000000005
11.0,-18.620000000000005
12.0,-18.620000000000005
13.0,-18.620000000000005
14.0,-18.620000000000005
15.0,-18.620000000000005
16.0,-18.620000000000005
17.0,-18.620000000000005
18.0,-18.620000000000005
19.0,-18.620000000000005
20.0,-18.620000000000005
21.0,-18.620000000000005
22.0,-18.620000000000005
23.0,-18.620000000000005
24.0,-18.620000000000005
25.0,-18.620000000000005
26.0,-18.620000000000005
27.0,-18.620000000000005
28.0,-18.620000000000005
29.0,-18.620000000000005
30.0,-18.620000000000005
31.0,-18.620000000000005
32.0,-18.620000000000005
33.0,-18.620000000000005
34.0,-18.620000000000005
35.0,-18.620000000000005
36.0,-18.620000000000005
37.0,-18.620000000000005
38.0,-18.620000000000005
39.0,-18.620000000000005
40.0,-18.620000000000005
41.0,-18.620000000000005
42.0,-18.620000000000005
43.0,-18.620000000000005
44.0,-18.620000000000005
45.0,-18.620000000000005
46.0,-18.620000000000005
47.0,-18.620000000000005
48.0,-18.620000000000005
49.0,-18.620000000000005
50.0,-18.620000000000005
51.0,-18.620000000000005
52.0,-18.620000000000005
53.0,-18.620000000000005
54.0,-18.620000000000005
55.0,-18.620000000000005
56.0,-18.620000000000005
57.0,-18.620000000000005
58.0,-18.620000000000005
59.0,-18.620000000000005
60.0,-18.620000000000005
61.0,-18.620000000000005
62.0,-18.620000000000005
63.0,-18.620000000000005
64.0,-18.620000000000005
65.0,-18.620000000000005
66.0,-18.620000000000005
67.0,-18.620000000000005
68.0,-18.620000000000005
69.0,-18.620000000000005
70.0,-18.620000000000005
71.0,-18.620000000000005
72.0,-18.620000000000005
73.0,-18.620000000000005
74.0,-18.620000000000005
75.0,-18.620000000000005
76.0,-18.620000000000005
77.0,-18.620000000000005
78.0,-18.620000000000005
79.0,-18.620000000000005
80.0,-18.620000000000005
81.0,-18.620000000000005
82.0,-18.620000000000005
83.0,-18.620000000000005
84.0,-18.620000000000005
85.0,-18.620000000000005
86.0,-18.620000000000005
87.0,-18.620000000000005
88.0,-18.620000000000005
89.0,-18.620000000000005
90.0,-18.620000000000005
91.0,-18.620000000000005
92.0,-18.620000000000005
93.0,-18.620000000000005
94.0,-18.620000000000005
95.0,-18.620000000000005
96.0,-18.620000000000005
97.0,-18.620000000000005
98.0,-18.620000000000005
99.0,-18.620000000000005
100.0,-18.620000000000005
101.0,-18.620000000000005
102.0,-18.620000000000005
103.0,-18.620000000000005
104.0,-18.620000000000005
105.0,-18.620000000000005
106.0,-18.620000000000005
107.0,-18.620000000000005
108.0,-18.620000000000005
109.0,-18.620000000000005
110.0,-18.620000000000005
111.0,-18.620000000000005
112.0,-18.620000000000005
113.0,-18.620000000000005
114.0,-18.620000000000005
115.0,-18.620000000000005
116.0,-18.620000000000005
117.0,-18.620000000000005
118.0,-18.620000000000005
119.0,-18.620000000000005
120.0,-18.620000000000005
121.0,-18.620000000000005
122.0,-18.620000000000005
123.0,-18.620000000000005
124.0,-18.620000000000005
125.0,-18.620000000000005
126.0,-18.620000000000005
127.0,-18.620000000000005
128.0,-18.620000000000005
129.0,-18.620000000000005
130.0,-18.620000000000005
131.0,-18.620000000000005
132.0,-18.620000000000005
133.0,-18.620000000000005
134.0,-18.620000000000005
135.0,-18.620000000000005
136.0,-18.620000000000005
137.0,-18.620000000000005
138.0,-18.620000000000005
139.0,-18.620000000000005
140.0,-18.620000000000005
141.0,-18.620000000000005
142.0,-18.620000000000005
143.0,-18.620000000000005
144.0,-18.620000000000005
145.0,-18.620000000000005
146.0,-18.620000000000005
147.0,-18.620000000000005
148.0,-18.620000000000005
149.0,-18.620000000000005
150.0,-18.620000000000005
151.0,-18.620000000000005
152.0,-18.620000000000005
153.0,-18.620000000000005
154.0,-18.620000000000005
155.0,-18.620000000000005
156.0,-18.620000000000005
157.0,-18.620000000000005
158.0,-18.620000000000005
159.0,-18.620000000000005
160.0,-18.620000000000005
161.0,-18.620000000000005
162.0,-18.620000000000005
163.0,-18.620000000000005
164.0,-18.620000000000005
165.0,-18.620000000000005
166.0,-18.620000000000005
167.0,-18.620000000000005
168.0,-18.620000000000005
169.0,-18.620000000000005
170.0,-18.620000000000005
171.0,-18.620000000000005
172.0,-18.620000000000005
173.0,-18.620000000000005
174.0,-18.620000000000005
175.0,-18.620000000000005
176.0,-18.620000000000005
177.0,-18.620000000000005
178.0,-18.620000000000005
179.0,-18.620000000000005
180.0,-18.620000000000005
181.0,-18.620000000000005
182.0,-18.620000000000005
183.0,-18.620000000000005
184.0,-18.620000000000005
185.0,-18.620000000000005
186.0,-18.620000000000005
187.0,-18.620000000000005
188.0,-18.620000000000005
189.0,-18.620000000000005
190.0,-18.620000000000005
191.0,-18.620000000000005
192.0,-18.620000000000005
193.0,-18.620000000000005
194.0,-18.620000000000005
195.0,-18.620000000000005
196.0,-18.620000000000005
197.0,-18.620000000000005
198.0,-18.620000000000005
199.0,-18.620000000000005
200.0,-18.620000000000005
201.0,-18.620000000000005
202.0,-18.620000000000005
203.0,-18.620000000000005
204.0,-18.620000000000005
205.0,-18.620000000000005
206.0,-18.620000000000005
207.0,-18.620000000000005
208.0,-18.620000000000005
209.0,-18.620000000000005
210.0,-18.620000000000005
211.0,-18.620000000000005
212.0,-18.620000000000005
213.0,-18.620000000000005
214.0,-18.620000000000005
215.0,-18.620000000000005
216.0,-18.620000000000005
217.0,-18.620000000000005
218.0,-18.620000000000005
219.0,-18.620000000000005
220.0,-18.620000000000005
221.0,-18.620000000000005
222.0,-18.620000000000005
223.0,-18.620000000000005
224.0,-18.620000000000005
225.0,-18.620000000000005
226.0,-18.620000000000005
227.0,-18.620000000000005
228.0,-18.620000000000005
229.0,-18.620000000000005
230.0,-18.620000000000005
231.0,-18.620000000000005
232.0,-18.620000000000005
233.0,-18.620000000000005
234.0,-18.620000000000005
235.0,-18.620000000000005
236.0,-18.620000000000005
237.0,-18.620000000000005
238.0,-18.620000000000005
239.0,-18.620000000000005
240.0,-18.620000000000005
241.0,-18.620000000000005
242.0,-18.620000000000005
243.0,-18.620000000000005
244.0,-18.620000000000005
245.0,-18.620000000000005
246.0,-18.620000000000005
247.0,-18.620000000000005
248.0,-18.620000000000005
249.0,-18.620000000000005
250.0,-18.620000000000005
251.0,-18.620000000000005
252.0,-18.620000000000005
253.0,-18.620000000000005
254.0,-18.620000000000005
255.0,-18.620000000000005
256.0,-18.620000000000005
257.0,-18.620000000000005
258.0,-18.620000000000005
259.0,-18.620000000000005
260.0,-18.620000000000005
261.0,-18.620000000000005
262.0,-18.620000000000005
263.0,-18.620000000000005
264.0,-18.620000000000005
265.0,-18.620000000000005
266.0,-18.620000000000005
