Time,Value
0.0,-100.0
188.3663280790385,-100.0
200.9942471477156,-55.10063375155426
231.51557387503811,-55.10063375155422
246.34533366009563,-99.96966814290205
455.6960309172628,-99.96966814290205
457.9999999999746,-53.219163333302276
466.091950622707,-53.21916333330141
492.9634635705594,-69.9999999274356
519.9999999993469,-69.99999992743558
528.6981429512772,-20.959276153897463
540.887201557028,-20.95927615389697
543.7464318818028,7.139263749998463
558.2269504469958,7.139263749999117
561.6425485854268,23.061890799992398
585.2582885957503,23.061890799992383
593.9999999997074,75.32100422046324
598.0,75.32100422046281
