Time,Value
0.0,-100.0
26.932849767294606,-100.0
28.44204476742273,-67.55230749999248
59.99999999999593,-67.55230749999247
61.7155197307436,-34.14755547946447
133.18672592851237,-34.147555479464366
139.0,-76.20923095245655
154.99999999999994,-76.20923095245655
155.99999999999952,-19.17652000039561
166.0,-19.176520000395442
166.00001,
178.99999,
179.0,-19.17652000039522
189.99999999999932,-19.176520000395037
191.8798913289579,77.43078333332231
193.9999999999691,77.43078333332208
194.0,77.430783332397
194.00001,
196.96269813224956,
196.99999,
197.0,-11.283047999998413
200.783876100074,-11.283047999998278
203.99999999989785,98.51627099640064
211.39343197182566,98.51627099640076
215.73670893105017,37.50500000000238
224.0,37.50500000000239
224.00001,
283.40883639255014,
283.99999,
284.0,32.06491863633115
293.99999999999665,-59.95836045449005
294.99999999993724,-59.958360454489615
432.9999999999793,50.7666450591708
432.99999999997965,50.7666450591708
450.71561717093783,-32.92212882349577
466.90935821301315,-32.922128823495946
475.8605591358802,18.048104354823412
536.3746410294625,18.048104354823447
539.6034996392818,43.68450553845923
603.122268287266,43.68450553845899
607.6423325102045,-28.04561403507978
663.7960057911787,-28.045614035079623
665.6070895923599,-48.429579545450004
709.0,-48.42957954544897
