Time,Value
0.0,-99.07370611111111
34.00000000511204,-99.07370611111111
41.88705852890742,-91.34248000535725
41.88705852948028,-91.34248000535725
43.90683734592475,-99.82394388848927
60.99999999234822,-99.82394388848928
69.99999999798916,-91.8455678410628
74.99999999988744,-91.8455678410628
75.9999999816488,-99.433329860767
102.72534875229013,-99.43332986076696
103.29444477300093,-96.9290911110121
111.99999999895358,-96.9290911110121
115.84407963635765,-81.10796500030142
126.94274178757942,-81.10796500030145
138.6650781834741,-97.39439499878627
139.9576240295043,-97.39439499878628
141.99999999991587,-85.76456500180473
152.5746625122571,-85.76456500180471
155.99999999482225,-91.09710299196587
155.99999999785243,-91.09710299196591
158.73041639594618,-82.14944500014678
165.3795065675032,-82.14944500014681
178.000000001746,-87.50086096957301
179.99999999810353,-87.50086096957301
185.99999999942168,-98.86669193230716
188.8753752560886,-98.86669193230715
190.88438546975468,-89.20579375218063
197.4267177762384,-89.20579375218061
199.75391944376346,-99.27889999995136
215.64940341369092,-99.2788999999514
218.6995344412369,-75.18404833359773
223.82276497704208,-75.18404833359776
225.4736470815879,-63.88356222221705
233.81729354044964,-63.88356222221716
236.74996264695787,-55.54167000017492
236.99999999978553,-55.54167000017493
243.99999999835595,-61.91356299834024
249.54895811207848,-61.91356299834024
268.99999999991246,-56.677184146533946
268.999999999955,-56.677184146533946
270.9999999999809,-39.66659917088009
274.5901123734416,-39.66659917088047
276.91992973597814,-45.97326333322064
281.46246246710024,-45.97326333322068
290.76418162552557,-38.12046000235645
292.33671321455813,-38.120460002356445
296.7564119857358,-67.01950899981694
305.99999999485317,-67.01950899981718
310.6438800503857,-76.48927499991089
315.79583648805084,-76.48927499991092
317.99999999976416,-98.57072833107031
327.3503270181124,-98.57072833107088
330.99999995687693,-88.85362011296809
331.8400717927123,-88.85362011296807
334.7429762381835,-98.98922999675347
335.9999999998293,-98.98922999675341
336.99999999968605,-93.84786000165832
338.94296375637,-93.84786000165842
339.95819813914994,-98.33163249959739
346.7712495035692,-98.33163249959738
348.8850192696858,-88.83001545546176
358.75140665474134,-88.83001545546175
359.9999900115096,-96.98326477513001
359.99999001192094,-96.98326477513015
361.99034409527354,-83.71399000512702
361.99034409597675,-83.71399000512723
367.6968472494309,-92.87525666659866
375.9201748206931,-92.8752566665987
378.9999999999854,-73.25949900016258
380.6833432585346,-73.25949900016268
382.36220532537436,-67.28251499930411
383.84448691277623,-67.28251499930407
384.99999999999477,-87.99443999960567
385.0000000003916,-87.9944399996064
386.79849400372035,-90.77761306787801
398.714177417431,-90.777613067878
401.9820532429803,-81.48159454757138
411.54461155981113,-81.48159454757148
417.7357821112604,-74.57455000343799
418.86646496537725,-74.574550003438
420.4841376619378,-78.97231454562211
430.6816731173762,-78.97231454562203
431.7632263446563,-73.69573000004266
432.8813602665652,-73.69573000004256
433.9999999998048,-84.58749999803058
438.4199934543935,-84.58749999803094
445.4119214487239,-99.71247692396423
457.870522634866,-99.71247692396422
458.999999999101,-89.2991700079765
460.0000000001356,-89.29917000797614
466.3051721795036,-99.39136144747602
541.999999999992,-99.39136144747602
542.9796712481901,-94.71944500062773
545.9999999658296,-94.71944500062749
547.9999999981308,-98.93177898161139
551.4931445765212,-98.93177898161144
556.6454187830525,-94.25779333552327
567.7452812586472,-94.2577933355233
570.7758269240674,-84.46909750125747
573.8110474733236,-84.46909750125735
575.7988434349986,-93.72891699974934
584.5380391891786,-93.7289169997489
601.9999999999186,-58.07232754412189
601.9999999999897,-58.072327544121876
603.9473099006876,-61.79765498679171
610.9999999999554,-61.79765498679175
613.8054016940679,-77.99999999968804
622.9999999972748,-77.9999999996884
632.8705121357809,-60.96666666930287
637.9081632660507,-60.96666666930294
639.9479994313748,-66.96378499482512
650.3489284085824,-66.96378499482505
662.9999999996592,-51.11741626406422
664.9578635998121,-51.1174162640642
666.8328216080437,-57.480554998701336
671.9999999998046,-57.48055499870144
678.9999999997715,-48.556029000923445
680.6983503338284,-48.55602900092348
682.706598281413,-38.92767500001901
683.8844919860372,-38.927675000018965
684.9999987020902,-50.93331603102433
684.9999987048158,-50.933316031024425
706.0,-47.43744198603365
