OriginalName,DatabaseName,Participant,SessionID,Timestamp,VideoTime,Value
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212894394,0,-100
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212894405,0,-100
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212898504,4011,-100
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212898505,4029,-99
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212898536,4061,-97
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212898554,4079,-96
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212898586,4111,-94
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212898603,4128,-92
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212898619,4144,-91
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212898636,4161,-90
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899356,4879,-89
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899353,4861,-90
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899386,4911,-87
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899403,4928,-86
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899419,4944,-85
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899453,4978,-82
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899469,4994,-81
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899503,5029,-79
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899519,5044,-78
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899486,5011,-80
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899536,5061,-77
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899553,5078,-76
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899569,5094,-75
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899585,5111,-73
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899603,5128,-72
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899619,5144,-71
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899636,5161,-70
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899653,5178,-69
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899669,5194,-68
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899686,5211,-67
The_Hustle_cut8,1F803847-9F43-4C12-83C8-5C76390F78D0-1,D86EF27D-9D90-66CD-2E5E-98E901475B20,67F98D2B-C86E-B731-6810-0D91AD5D9D3D,1586212899706,5231,-66
