OriginalName,DatabaseName,Participant,SessionID,Timestamp,VideoTime,Value
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586209857088,0,-100
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586209857105,0,-100
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,3A23FB74-CFAA-1C0D-0290-6DB909D0A9A2,F2B76572-CFFB-038E-0020-E2957E06C067,1586210137844,1,-100
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,3A23FB74-CFAA-1C0D-0290-6DB909D0A9A2,F2B76572-CFFB-038E-0020-E2957E06C067,1586210137833,0,-100
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210167790,281414,-100
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210167800,281432,-99
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210167836,281454,-99
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210167839,281484,-97
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210167885,281492,-97
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210167888,281524,-94
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210167934,281542,-94
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210167937,281576,-91
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210167967,281584,-91
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210167970,281610,-89
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210167986,281618,-89
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210167988,281630,-88
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210168007,281638,-88
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210168015,281652,-87
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210168052,281677,-87
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210168053,281700,-85
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210168084,281707,-85
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210168088,281723,-82
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210168101,281732,-82
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210168103,281741,-81
The_Peanut_Butter_Falcon_cut1,0D7293F3-E321-4680-A0A0-3CC47F996BA4-1,E2398A46-CA0C-C1AA-A65A-7BBEB33E2DF5,5D92D003-B763-C7C6-B637-9570EDE45C98,1586210168135,281769,-81
