Time(sec),Data
0.0,-20.36399999999999
1.0,-20.36399999999999
2.0,-20.36399999999999
3.0,-20.36399999999999
4.0,-20.36399999999999
5.0,-20.36399999999999
6.0,-20.36399999999999
7.0,-20.36399999999999
8.0,-20.36399999999999
9.0,-20.36399999999999
10.0,-20.36399999999999
11.0,-20.36399999999999
12.0,-16.446999999999996
13.0,-12.530000000000001
14.0,-12.530000000000001
15.0,-12.530000000000001
16.0,-12.530000000000001
17.0,-12.530000000000001
18.0,-12.530000000000001
19.0,-12.530000000000001
20.0,-12.530000000000001
21.0,-12.530000000000001
22.0,-12.530000000000001
23.0,-12.530000000000001
24.0,-12.530000000000001
25.0,-12.530000000000001
26.0,-12.530000000000001
27.0,-12.530000000000001
28.0,-12.530000000000001
29.0,-12.530000000000001
30.0,-12.530000000000001
31.0,-12.530000000000001
32.0,-12.530000000000001
33.0,-12.530000000000001
34.0,-12.530000000000001
35.0,-12.530000000000001
36.0,-12.530000000000001
37.0,-12.530000000000001
38.0,-12.530000000000001
39.0,-12.530000000000001
40.0,-12.530000000000001
41.0,-12.530000000000001
42.0,-12.530000000000001
43.0,-12.530000000000001
44.0,-12.530000000000001
45.0,-12.530000000000001
46.0,-12.530000000000001
47.0,-12.530000000000001
48.0,-12.530000000000001
49.0,-12.530000000000001
50.0,-12.530000000000001
51.0,-12.530000000000001
52.0,-12.530000000000001
53.0,-12.530000000000001
54.0,-12.530000000000001
55.0,-12.530000000000001
56.0,-12.530000000000001
57.0,-12.530000000000001
58.0,-12.530000000000001
59.0,-12.530000000000001
60.0,-12.530000000000001
61.0,-12.530000000000001
62.0,-12.530000000000001
63.0,-12.530000000000001
64.0,-12.530000000000001
65.0,-12.530000000000001
66.0,-12.530000000000001
67.0,-12.530000000000001
68.0,-12.530000000000001
69.0,-12.530000000000001
70.0,-12.530000000000001
71.0,-12.530000000000001
72.0,-12.530000000000001
73.0,-12.530000000000001
74.0,-12.530000000000001
75.0,-12.530000000000001
76.0,-12.530000000000001
77.0,-12.530000000000001
78.0,-12.530000000000001
79.0,-12.530000000000001
80.0,-12.530000000000001
81.0,-12.530000000000001
82.0,-12.530000000000001
83.0,-12.530000000000001
84.0,-12.530000000000001
85.0,-12.530000000000001
86.0,-12.530000000000001
87.0,-12.530000000000001
88.0,-12.530000000000001
89.0,-12.530000000000001
90.0,-12.530000000000001
91.0,-12.530000000000001
92.0,-12.530000000000001
93.0,-12.530000000000001
94.0,-12.530000000000001
95.0,-12.530000000000001
96.0,-12.530000000000001
97.0,-12.530000000000001
98.0,-12.530000000000001
99.0,-12.530000000000001
100.0,-12.530000000000001
101.0,-12.530000000000001
102.0,-12.530000000000001
103.0,-12.530000000000001
104.0,-12.530000000000001
105.0,-12.530000000000001
106.0,-12.530000000000001
107.0,-12.530000000000001
108.0,-12.530000000000001
109.0,-12.530000000000001
110.0,-12.530000000000001
111.0,-12.530000000000001
112.0,-12.530000000000001
113.0,-12.530000000000001
114.0,-12.530000000000001
115.0,-12.530000000000001
116.0,-12.530000000000001
117.0,-12.530000000000001
118.0,-12.530000000000001
119.0,-12.530000000000001
120.0,-12.530000000000001
121.0,-12.530000000000001
122.0,-12.530000000000001
123.0,-12.530000000000001
124.0,-12.530000000000001
125.0,-12.530000000000001
126.0,-12.530000000000001
127.0,-12.530000000000001
128.0,-12.530000000000001
129.0,-12.530000000000001
130.0,-12.530000000000001
131.0,-12.530000000000001
132.0,-12.530000000000001
133.0,-12.530000000000001
134.0,-12.530000000000001
135.0,-12.530000000000001
136.0,-12.530000000000001
137.0,-12.530000000000001
138.0,-12.530000000000001
139.0,-12.530000000000001
140.0,-12.530000000000001
141.0,-12.530000000000001
142.0,-12.530000000000001
143.0,-12.530000000000001
144.0,-12.530000000000001
145.0,-12.530000000000001
146.0,-12.530000000000001
147.0,-12.530000000000001
148.0,-12.530000000000001
149.0,-12.530000000000001
150.0,-12.530000000000001
151.0,-12.530000000000001
152.0,-12.530000000000001
153.0,-12.530000000000001
154.0,-12.530000000000001
155.0,-12.530000000000001
156.0,-12.530000000000001
157.0,-12.530000000000001
158.0,-12.530000000000001
159.0,-12.530000000000001
160.0,-12.530000000000001
161.0,-12.530000000000001
162.0,-12.530000000000001
163.0,-12.530000000000001
164.0,-12.530000000000001
165.0,-12.530000000000001
166.0,-12.530000000000001
167.0,-12.530000000000001
168.0,-12.530000000000001
169.0,-12.530000000000001
170.0,-12.530000000000001
171.0,-12.530000000000001
172.0,-12.530000000000001
173.0,-12.530000000000001
174.0,-12.530000000000001
175.0,-12.530000000000001
176.0,-12.530000000000001
177.0,-12.530000000000001
178.0,-12.530000000000001
179.0,-12.530000000000001
180.0,-12.530000000000001
181.0,-12.530000000000001
182.0,-12.530000000000001
183.0,-12.530000000000001
184.0,-12.530000000000001
185.0,-12.530000000000001
186.0,-12.530000000000001
187.0,-12.530000000000001
188.0,-12.530000000000001
189.0,-12.530000000000001
190.0,-12.530000000000001
191.0,-12.530000000000001
192.0,-12.530000000000001
193.0,-12.530000000000001
194.0,-12.530000000000001
195.0,-12.530000000000001
196.0,-12.530000000000001
197.0,-12.530000000000001
198.0,-12.530000000000001
199.0,-12.530000000000001
200.0,-12.530000000000001
201.0,-12.530000000000001
202.0,-12.530000000000001
203.0,-12.530000000000001
204.0,-12.530000000000001
205.0,-12.530000000000001
206.0,-12.530000000000001
207.0,-12.530000000000001
208.0,-12.530000000000001
209.0,-12.530000000000001
210.0,-12.530000000000001
211.0,-12.530000000000001
212.0,-12.530000000000001
213.0,-12.530000000000001
214.0,-12.530000000000001
215.0,-12.530000000000001
216.0,-12.530000000000001
217.0,-12.530000000000001
218.0,-12.530000000000001
219.0,-12.530000000000001
220.0,-12.530000000000001
221.0,-12.530000000000001
222.0,-12.530000000000001
223.0,-12.530000000000001
224.0,-12.530000000000001
225.0,-12.530000000000001
226.0,-12.530000000000001
227.0,-12.530000000000001
228.0,-12.530000000000001
229.0,-12.530000000000001
230.0,-12.530000000000001
231.0,-12.530000000000001
232.0,-12.530000000000001
233.0,-12.530000000000001
234.0,-12.530000000000001
235.0,-12.530000000000001
236.0,-12.530000000000001
237.0,-12.530000000000001
238.0,-12.530000000000001
239.0,-12.530000000000001
240.0,-12.530000000000001
241.0,-12.530000000000001
242.0,-12.530000000000001
243.0,-12.530000000000001
244.0,-12.530000000000001
245.0,-12.530000000000001
246.0,-12.530000000000001
247.0,-12.530000000000001
248.0,-12.530000000000001
249.0,-12.530000000000001
250.0,-12.530000000000001
251.0,-12.530000000000001
252.0,-12.530000000000001
253.0,-12.530000000000001
254.0,-12.530000000000001
255.0,-12.530000000000001
256.0,-12.530000000000001
257.0,-12.530000000000001
258.0,-12.530000000000001
259.0,-12.530000000000001
260.0,-12.530000000000001
261.0,-12.530000000000001
262.0,-12.530000000000001
263.0,-12.530000000000001
264.0,-12.530000000000001
265.0,-12.530000000000001
266.0,-12.530000000000001
267.0,-12.530000000000001
268.0,-12.530000000000001
269.0,-12.530000000000001
270.0,-12.530000000000001
271.0,-12.530000000000001
272.0,-12.530000000000001
273.0,-12.530000000000001
274.0,-12.530000000000001
275.0,-12.530000000000001
276.0,-12.530000000000001
277.0,-12.530000000000001
278.0,-12.530000000000001
279.0,-12.530000000000001
280.0,-12.530000000000001
281.0,-12.530000000000001
282.0,-12.530000000000001
283.0,-12.530000000000001
284.0,-12.530000000000001
285.0,-12.530000000000001
286.0,-12.530000000000001
287.0,-12.530000000000001
288.0,-12.530000000000001
289.0,-12.530000000000001
290.0,-12.530000000000001
291.0,-12.530000000000001
292.0,-12.530000000000001
293.0,-12.530000000000001
294.0,-12.530000000000001
295.0,-12.530000000000001
296.0,-12.530000000000001
297.0,-12.530000000000001
298.0,-12.530000000000001
299.0,-12.530000000000001
300.0,-12.530000000000001
301.0,-12.530000000000001
302.0,-12.530000000000001
303.0,-12.530000000000001
304.0,-12.530000000000001
305.0,-12.530000000000001
306.0,-12.530000000000001
307.0,-12.530000000000001
308.0,-12.530000000000001
309.0,-12.530000000000001
310.0,-12.530000000000001
311.0,-12.530000000000001
312.0,-12.530000000000001
313.0,-12.530000000000001
314.0,-12.530000000000001
315.0,-12.530000000000001
316.0,-12.530000000000001
317.0,-12.530000000000001
318.0,-12.530000000000001
319.0,-12.530000000000001
320.0,-12.530000000000001
321.0,-12.530000000000001
322.0,-12.530000000000001
323.0,-12.530000000000001
324.0,-12.530000000000001
325.0,-12.530000000000001
326.0,-12.530000000000001
327.0,-12.530000000000001
328.0,-12.530000000000001
329.0,-12.530000000000001
