Time(sec),Data
0.0,-44.596000000000004
1.0,-44.596000000000004
2.0,-44.596000000000004
3.0,-44.596000000000004
4.0,-44.596000000000004
5.0,-44.596000000000004
6.0,-44.596000000000004
7.0,-44.596000000000004
8.0,-44.596000000000004
9.0,-44.596000000000004
10.0,-44.596000000000004
11.0,-44.596000000000004
12.0,-44.596000000000004
13.0,-44.596000000000004
14.0,-40.162666666666674
15.0,-35.72933333333334
16.0,-31.296000000000006
17.0,-31.296000000000006
18.0,-31.296000000000006
19.0,-33.17066666666667
20.0,-35.04533333333333
21.0,-36.919999999999995
22.0,-24.446
23.0,-11.972000000000008
24.0,-11.972000000000008
25.0,-11.972000000000008
26.0,-11.972000000000008
27.0,-11.972000000000008
28.0,-11.972000000000008
29.0,-11.972000000000008
30.0,-11.972000000000008
31.0,-11.972000000000008
32.0,-11.045000000000009
33.0,-10.11800000000001
34.0,-9.19100000000001
35.0,-8.26400000000001
36.0,-7.33700000000001
37.0,-6.410000000000011
38.0,-5.483000000000011
39.0,-4.556000000000012
40.0,-4.556000000000012
41.0,-4.556000000000012
42.0,-4.556000000000012
43.0,-4.556000000000012
44.0,-4.556000000000012
45.0,-4.556000000000012
46.0,-4.556000000000012
47.0,-4.556000000000012
48.0,-4.556000000000012
49.0,-4.556000000000012
50.0,-4.556000000000012
51.0,-4.556000000000012
52.0,-4.556000000000012
53.0,-4.556000000000012
54.0,-4.556000000000012
55.0,-4.556000000000012
56.0,-4.556000000000012
57.0,-4.556000000000012
58.0,-4.556000000000012
59.0,-4.556000000000012
60.0,-4.556000000000012
61.0,-4.556000000000012
62.0,-4.556000000000012
63.0,-4.556000000000012
64.0,-4.556000000000012
65.0,-4.556000000000012
66.0,-4.556000000000012
67.0,-4.556000000000012
68.0,-4.556000000000012
69.0,-4.556000000000012
70.0,-4.556000000000012
71.0,-4.556000000000012
72.0,-4.556000000000012
73.0,-4.556000000000012
74.0,-4.556000000000012
75.0,-4.556000000000012
76.0,-4.556000000000012
77.0,-4.556000000000012
78.0,-4.556000000000012
79.0,-4.556000000000012
80.0,-4.556000000000012
81.0,-4.556000000000012
82.0,-4.556000000000012
83.0,-4.556000000000012
84.0,-4.556000000000012
85.0,-4.556000000000012
86.0,-4.556000000000012
87.0,-4.556000000000012
88.0,-4.556000000000012
89.0,-4.556000000000012
90.0,-4.556000000000012
91.0,-4.556000000000012
92.0,-4.556000000000012
93.0,-4.556000000000012
94.0,-4.556000000000012
95.0,-4.556000000000012
96.0,-4.556000000000012
97.0,-4.556000000000012
98.0,-4.556000000000012
99.0,-4.556000000000012
100.0,-4.556000000000012
101.0,-4.556000000000012
102.0,-4.556000000000012
103.0,-4.556000000000012
104.0,-4.556000000000012
105.0,-4.556000000000012
106.0,-4.556000000000012
107.0,-4.556000000000012
108.0,-4.556000000000012
109.0,-4.556000000000012
110.0,-4.556000000000012
111.0,-4.556000000000012
112.0,-4.556000000000012
113.0,-4.556000000000012
114.0,-4.556000000000012
115.0,-4.556000000000012
116.0,-4.556000000000012
117.0,-4.556000000000012
118.0,-4.556000000000012
119.0,-4.556000000000012
120.0,-4.556000000000012
121.0,-4.556000000000012
122.0,-4.556000000000012
123.0,-4.556000000000012
124.0,-4.556000000000012
125.0,-4.556000000000012
126.0,-4.556000000000012
127.0,-4.556000000000012
128.0,-4.556000000000012
129.0,-4.556000000000012
130.0,-4.556000000000012
131.0,-4.556000000000012
132.0,-4.556000000000012
133.0,-4.556000000000012
134.0,-4.556000000000012
135.0,-4.556000000000012
136.0,-4.556000000000012
137.0,-4.556000000000012
138.0,-4.556000000000012
139.0,-4.556000000000012
140.0,-4.556000000000012
141.0,-4.556000000000012
142.0,-4.556000000000012
143.0,-4.556000000000012
144.0,-4.556000000000012
145.0,-4.556000000000012
146.0,-4.556000000000012
147.0,-4.556000000000012
148.0,-4.556000000000012
149.0,-4.556000000000012
150.0,-4.556000000000012
151.0,-4.556000000000012
152.0,-4.556000000000012
153.0,-4.556000000000012
154.0,-4.556000000000012
155.0,-4.556000000000012
156.0,-4.556000000000012
157.0,-4.556000000000012
158.0,-4.556000000000012
159.0,-4.556000000000012
160.0,-4.556000000000012
161.0,-4.556000000000012
162.0,-4.556000000000012
163.0,-4.556000000000012
164.0,-4.556000000000012
165.0,-4.556000000000012
166.0,-4.556000000000012
167.0,-4.556000000000012
168.0,-4.556000000000012
169.0,-4.556000000000012
170.0,-4.556000000000012
171.0,-4.556000000000012
172.0,-4.556000000000012
173.0,-4.556000000000012
174.0,-4.556000000000012
175.0,-4.556000000000012
176.0,-4.556000000000012
177.0,-4.556000000000012
178.0,-4.556000000000012
179.0,-4.556000000000012
180.0,-4.556000000000012
181.0,-4.556000000000012
182.0,-4.556000000000012
183.0,-4.556000000000012
184.0,-4.556000000000012
185.0,-4.556000000000012
186.0,-4.556000000000012
187.0,-4.556000000000012
188.0,-4.556000000000012
189.0,-4.556000000000012
190.0,-4.556000000000012
191.0,-4.556000000000012
192.0,-4.556000000000012
193.0,-4.556000000000012
194.0,-4.556000000000012
195.0,-4.556000000000012
196.0,-4.556000000000012
197.0,-4.556000000000012
198.0,-4.556000000000012
199.0,-4.556000000000012
200.0,-4.556000000000012
201.0,-4.556000000000012
202.0,-4.556000000000012
203.0,-4.556000000000012
204.0,-4.556000000000012
205.0,-4.556000000000012
206.0,-4.556000000000012
207.0,-4.556000000000012
208.0,-4.556000000000012
209.0,-4.556000000000012
210.0,-4.556000000000012
211.0,-4.556000000000012
212.0,-4.556000000000012
213.0,-4.556000000000012
214.0,-4.556000000000012
215.0,-4.556000000000012
216.0,-4.556000000000012
217.0,-4.556000000000012
218.0,-4.556000000000012
219.0,-4.556000000000012
220.0,-4.556000000000012
221.0,-4.556000000000012
222.0,-4.556000000000012
223.0,-4.556000000000012
224.0,-4.556000000000012
225.0,-4.556000000000012
226.0,-4.556000000000012
227.0,-4.556000000000012
228.0,-4.556000000000012
229.0,-4.556000000000012
230.0,-4.556000000000012
231.0,-4.556000000000012
232.0,-4.556000000000012
233.0,-4.556000000000012
234.0,-4.556000000000012
235.0,-4.556000000000012
236.0,-4.556000000000012
237.0,-4.556000000000012
238.0,-4.556000000000012
239.0,-4.556000000000012
240.0,-4.556000000000012
241.0,-4.556000000000012
242.0,-4.556000000000012
243.0,-4.556000000000012
244.0,-4.556000000000012
245.0,-4.556000000000012
246.0,-4.556000000000012
247.0,-24.300000000000004
248.0,-44.044
249.0,-44.044
250.0,-44.044
251.0,-44.044
252.0,-44.044
253.0,-44.044
254.0,-44.044
255.0,-44.044
256.0,-44.044
257.0,-44.044
258.0,-40.19933333333333
259.0,-36.35466666666666
260.0,-32.50999999999999
261.0,-32.50999999999999
262.0,-32.50999999999999
263.0,-32.50999999999999
264.0,-32.50999999999999
265.0,-32.50999999999999
266.0,-32.50999999999999
267.0,-32.50999999999999
268.0,-32.50999999999999
269.0,-32.50999999999999
270.0,-32.50999999999999
271.0,-32.50999999999999
272.0,-32.50999999999999
273.0,-32.50999999999999
274.0,-32.50999999999999
275.0,-32.50999999999999
276.0,-32.50999999999999
277.0,-32.50999999999999
278.0,-32.50999999999999
279.0,-32.50999999999999
280.0,-32.50999999999999
281.0,-32.50999999999999
282.0,-32.50999999999999
283.0,-32.50999999999999
284.0,-32.50999999999999
285.0,-32.50999999999999
286.0,-32.50999999999999
287.0,-32.50999999999999
288.0,-32.50999999999999
289.0,-32.50999999999999
290.0,-32.50999999999999
291.0,-32.50999999999999
292.0,-32.50999999999999
293.0,-32.50999999999999
294.0,-32.50999999999999
295.0,-32.50999999999999
296.0,-32.50999999999999
297.0,-32.50999999999999
298.0,-32.50999999999999
299.0,-32.50999999999999
300.0,-32.50999999999999
301.0,-32.50999999999999
302.0,-32.50999999999999
303.0,-32.50999999999999
304.0,-32.50999999999999
305.0,-32.50999999999999
306.0,-32.50999999999999
307.0,-32.50999999999999
308.0,-32.50999999999999
309.0,-32.50999999999999
310.0,-32.50999999999999
311.0,-32.50999999999999
312.0,-32.50999999999999
313.0,-32.50999999999999
314.0,-32.50999999999999
315.0,-32.50999999999999
316.0,-32.50999999999999
317.0,-32.50999999999999
